id,name,reg_file,ver_file,date,status,message
1388,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M43S7_SM_G930T.csv,9/16/2017,1,Pass! Try next round.; 
1389,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M44S52_SM_G930T.csv,9/16/2017,1,Pass! Try next round.; 
1390,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M46S49_SM_G930T.csv,9/16/2017,1,Pass! Try next round.; 
1392,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M48S13_SM_G930T.csv,9/16/2017,1,Pass! Enter code.;Code: 72050
1393,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M49S48_SM_G930T.csv,9/16/2017,1,No more try please!; 
1395,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M51S40_SM_G930T.csv,9/16/2017,1,No more try please!; 
1397,Raw,data/registration_Raw_H20M30S47_SM_G930T.csv,data/verification_Raw_H20M54S17_SM_G930T.csv,9/16/2017,1,No more try please!; 
1254,Rhonda,data/registration_Rhonda_H0M0S5_XT1609.csv,data/verification_Rhonda_H0M4S7_XT1609.csv,9/15/2017,1,Pass! Try next round.; 
1255,Rhonda,data/registration_Rhonda_H0M0S5_XT1609.csv,data/verification_Rhonda_H0M10S6_XT1609.csv,9/15/2017,1,Pass! Try next round.; 
1257,Rhonda,data/registration_Rhonda_H0M0S5_XT1609.csv,data/verification_Rhonda_H0M11S31_XT1609.csv,9/15/2017,1,Pass! Try next round.; 
1259,Rhonda,data/registration_Rhonda_H0M0S5_XT1609.csv,data/verification_Rhonda_H0M13S46_XT1609.csv,9/15/2017,1,Pass! Try next round.; 
1261,Rhonda,data/registration_Rhonda_H0M0S5_XT1609.csv,data/verification_Rhonda_H0M14S56_XT1609.csv,9/15/2017,0,Fail! Enter code.;Code: 12307
747,Robinson,data/registration_Robinson_H15M7S42_SM_G930T.csv,data/verification_Robinson_H15M10S42_SM_G930T.csv,9/14/2017,1,Pass! Try next round.; 
750,Robinson,data/registration_Robinson_H15M7S42_SM_G930T.csv,data/verification_Robinson_H15M12S23_SM_G930T.csv,9/14/2017,1,Pass! Try next round.; 
753,Robinson,data/registration_Robinson_H15M7S42_SM_G930T.csv,data/verification_Robinson_H15M13S46_SM_G930T.csv,9/14/2017,1,Pass! Try next round.; 
756,Robinson,data/registration_Robinson_H15M7S42_SM_G930T.csv,data/verification_Robinson_H15M15S6_SM_G930T.csv,9/14/2017,1,Pass! Try next round.; 
757,Robinson,data/registration_Robinson_H15M7S42_SM_G930T.csv,data/verification_Robinson_H15M16S26_SM_G930T.csv,9/14/2017,1,Pass! Enter code.;Code: 78691
1249,rocky,data/registration_rocky_H21M52S35_SM_G930P.csv,data/verification_rocky_H21M55S34_SM_G930P.csv,9/15/2017,1,Pass! Try next round.; 
1250,rocky,data/registration_rocky_H21M52S35_SM_G930P.csv,data/verification_rocky_H21M57S5_SM_G930P.csv,9/15/2017,1,Pass! Try next round.; 
1251,rocky,data/registration_rocky_H21M52S35_SM_G930P.csv,data/verification_rocky_H21M58S16_SM_G930P.csv,9/15/2017,0,Fail! Try next round.; 
1252,rocky,data/registration_rocky_H21M52S35_SM_G930P.csv,data/verification_rocky_H21M59S16_SM_G930P.csv,9/15/2017,0,Fail! Try next round.; 
1253,rocky,data/registration_rocky_H21M52S35_SM_G930P.csv,data/verification_rocky_H22M0S3_SM_G930P.csv,9/15/2017,1,Pass! Enter code.;Code: 74161
1449,rogovich345,data/registration_rogovich345_H16M43S38_ASUS_Z00ED.csv,data/verification_rogovich345_H16M46S13_ASUS_Z00ED.csv,9/17/2017,1,Pass! Try next round.; 
1451,rogovich345,data/registration_rogovich345_H16M43S38_ASUS_Z00ED.csv,data/verification_rogovich345_H16M48S1_ASUS_Z00ED.csv,9/17/2017,1,Pass! Try next round.; 
1452,rogovich345,data/registration_rogovich345_H16M43S38_ASUS_Z00ED.csv,data/verification_rogovich345_H16M49S5_ASUS_Z00ED.csv,9/17/2017,1,Pass! Try next round.; 
1454,rogovich345,data/registration_rogovich345_H16M43S38_ASUS_Z00ED.csv,data/verification_rogovich345_H16M50S7_ASUS_Z00ED.csv,9/17/2017,1,Pass! Try next round.; 
1456,rogovich345,data/registration_rogovich345_H16M43S38_ASUS_Z00ED.csv,data/verification_rogovich345_H16M51S13_ASUS_Z00ED.csv,9/17/2017,1,Pass! Enter code.;Code: 53194
1343,ronny,data/registration_ronny_H0M27S26_A0001.csv,data/verification_ronny_H0M30S42_A0001.csv,9/16/2017,1,Pass! Try next round.; 
1344,ronny,data/registration_ronny_H0M27S26_A0001.csv,data/verification_ronny_H0M33S12_A0001.csv,9/16/2017,1,Pass! Try next round.; 
1345,ronny,data/registration_ronny_H0M27S26_A0001.csv,data/verification_ronny_H0M34S37_A0001.csv,9/16/2017,1,Pass! Try next round.; 
1346,ronny,data/registration_ronny_H0M27S26_A0001.csv,data/verification_ronny_H0M35S57_A0001.csv,9/16/2017,1,Pass! Try next round.; 
1347,ronny,data/registration_ronny_H0M27S26_A0001.csv,data/verification_ronny_H0M37S50_A0001.csv,9/16/2017,1,Pass! Enter code.;Code: 24630
1348,ronny,data/registration_ronny_H0M27S26_A0001.csv,data/verification_ronny_H0M39S24_A0001.csv,9/16/2017,1,No more try please!; 
967,saibaba,data/registration_saibaba_H7M52S35_Redmi4A.csv,data/verification_saibaba_H7M56S33_Redmi4A.csv,9/14/2017,1,Pass! Try next round.; 
970,saibaba,data/registration_saibaba_H7M52S35_Redmi4A.csv,data/verification_saibaba_H7M58S44_Redmi4A.csv,9/14/2017,1,Pass! Try next round.; 
975,saibaba,data/registration_saibaba_H7M52S35_Redmi4A.csv,data/verification_saibaba_H8M8S8_Redmi4A.csv,9/14/2017,1,Pass! Try next round.; 
976,saibaba,data/registration_saibaba_H7M52S35_Redmi4A.csv,data/verification_saibaba_H8M9S45_Redmi4A.csv,9/14/2017,1,Pass! Try next round.; 
979,saibaba,data/registration_saibaba_H7M52S35_Redmi4A.csv,data/verification_saibaba_H8M13S45_Redmi4A.csv,9/14/2017,1,Pass! Enter code.;Code: 23413
728,sam,data/registration_sam_H0M12S30_XT1033.csv,data/verification_sam_H0M15S20_XT1033.csv,9/14/2017,1,Pass! Try next round.; 
734,sam,data/registration_sam_H0M12S30_XT1033.csv,data/verification_sam_H0M33S37_XT1033.csv,9/14/2017,1,Pass! Try next round.; 
744,sam,data/registration_sam_H0M12S30_XT1033.csv,data/verification_sam_H0M38S39_XT1033.csv,9/14/2017,1,Pass! Try next round.; 
749,sam,data/registration_sam_H0M12S30_XT1033.csv,data/verification_sam_H0M41S3_XT1033.csv,9/14/2017,1,Pass! Try next round.; 
752,sam,data/registration_sam_H0M12S30_XT1033.csv,data/verification_sam_H0M42S53_XT1033.csv,9/14/2017,1,Pass! Enter code.;Code: 72357
1228,sasuke,data/registration_sasuke_H18M8S0_XT1032.csv,data/verification_sasuke_H18M12S49_XT1032.csv,9/15/2017,1,Pass! Try next round.; 
1229,sasuke,data/registration_sasuke_H18M8S0_XT1032.csv,data/verification_sasuke_H18M15S47_XT1032.csv,9/15/2017,1,Pass! Try next round.; 
1230,sasuke,data/registration_sasuke_H18M8S0_XT1032.csv,data/verification_sasuke_H18M18S35_XT1032.csv,9/15/2017,1,Pass! Try next round.; 
1231,sasuke,data/registration_sasuke_H18M8S0_XT1032.csv,data/verification_sasuke_H18M21S45_XT1032.csv,9/15/2017,1,Pass! Try next round.; 
1232,sasuke,data/registration_sasuke_H18M8S0_XT1032.csv,data/verification_sasuke_H18M24S19_XT1032.csv,9/15/2017,1,Pass! Enter code.;Code: 84711
764,savvy,data/registration_savvy_H15M21S39_SM_G955U.csv,data/verification_savvy_H15M24S19_SM_G955U.csv,9/14/2017,1,Pass! Try next round.; 
765,savvy,data/registration_savvy_H15M21S39_SM_G955U.csv,data/verification_savvy_H15M26S30_SM_G955U.csv,9/14/2017,1,Pass! Try next round.; 
766,savvy,data/registration_savvy_H15M21S39_SM_G955U.csv,data/verification_savvy_H15M27S50_SM_G955U.csv,9/14/2017,1,Pass! Try next round.; 
767,savvy,data/registration_savvy_H15M21S39_SM_G955U.csv,data/verification_savvy_H15M29S26_SM_G955U.csv,9/14/2017,1,Pass! Try next round.; 
768,savvy,data/registration_savvy_H15M21S39_SM_G955U.csv,data/verification_savvy_H15M30S53_SM_G955U.csv,9/14/2017,1,Pass! Enter code.;Code: 56023
931,sheebuy,data/registration_sheebuy_H18M38S38_MT2L03.csv,data/verification_sheebuy_H18M41S23_MT2L03.csv,9/14/2017,1,Pass! Try next round.; 
934,sheebuy,data/registration_sheebuy_H18M38S38_MT2L03.csv,data/verification_sheebuy_H18M44S23_MT2L03.csv,9/14/2017,1,Pass! Try next round.; 
935,sheebuy,data/registration_sheebuy_H18M38S38_MT2L03.csv,data/verification_sheebuy_H18M45S32_MT2L03.csv,9/14/2017,1,Pass! Try next round.; 
936,sheebuy,data/registration_sheebuy_H18M38S38_MT2L03.csv,data/verification_sheebuy_H18M46S42_MT2L03.csv,9/14/2017,1,Pass! Try next round.; 
938,sheebuy,data/registration_sheebuy_H18M38S38_MT2L03.csv,data/verification_sheebuy_H18M47S56_MT2L03.csv,9/14/2017,1,Pass! Enter code.;Code: 23521
1300,sid,data/registration_sid_H18M15S54_LenovoZ90a40.csv,data/verification_sid_H18M20S44_LenovoZ90a40.csv,9/16/2017,1,Pass! Try next round.; 
1303,sid,data/registration_sid_H18M15S54_LenovoZ90a40.csv,data/verification_sid_H18M22S58_LenovoZ90a40.csv,9/16/2017,0,Fail! Try next round.; 
1304,sid,data/registration_sid_H18M15S54_LenovoZ90a40.csv,data/verification_sid_H18M24S35_LenovoZ90a40.csv,9/16/2017,0,Fail! Try next round.; 
1305,sid,data/registration_sid_H18M15S54_LenovoZ90a40.csv,data/verification_sid_H18M26S25_LenovoZ90a40.csv,9/16/2017,0,Fail! Try next round.; 
1307,sid,data/registration_sid_H18M15S54_LenovoZ90a40.csv,data/verification_sid_H18M28S13_LenovoZ90a40.csv,9/16/2017,0,Fail! Enter code.;Code: 18985
700,sithara,data/registration_sithara_H23M44S37_MotoG3.csv,data/verification_sithara_H23M49S0_MotoG3.csv,9/14/2017,1,Pass! Try next round.; 
704,sithara,data/registration_sithara_H23M44S37_MotoG3.csv,data/verification_sithara_H23M52S35_MotoG3.csv,9/14/2017,1,Pass! Try next round.; 
707,sithara,data/registration_sithara_H23M44S37_MotoG3.csv,data/verification_sithara_H23M54S42_MotoG3.csv,9/14/2017,1,Pass! Try next round.; 
711,sithara,data/registration_sithara_H23M44S37_MotoG3.csv,data/verification_sithara_H23M56S50_MotoG3.csv,9/14/2017,1,Pass! Try next round.; 
712,sithara,data/registration_sithara_H23M44S37_MotoG3.csv,data/verification_sithara_H23M58S52_MotoG3.csv,9/14/2017,1,Pass! Enter code.;Code: 65052
662,sithu,data/registration_sithu_H23M30S55_MotoG3.csv,data/verification_sithu_H23M36S9_MotoG3.csv,9/14/2017,1,Pass! Try next round.; 
673,sithu,data/registration_sithu_H23M30S55_MotoG3.csv,data/verification_sithu_H23M39S29_MotoG3.csv,9/14/2017,1,Pass! Try next round.; 
1238,skeezix,data/registration_skeezix_H18M1S15_XT1635_01.csv,data/verification_skeezix_H18M14S38_XT1635_01.csv,9/15/2017,1,Pass! Try next round.; 
1239,skeezix,data/registration_skeezix_H18M1S15_XT1635_01.csv,data/verification_skeezix_H18M18S7_XT1635_01.csv,9/15/2017,1,Pass! Try next round.; 
1536,smithi,data/registration_smithi_H21M24S31_FRD_L14.csv,data/verification_smithi_H21M27S13_FRD_L14.csv,9/17/2017,1,Pass! Try next round.; 
1537,smithi,data/registration_smithi_H21M24S31_FRD_L14.csv,data/verification_smithi_H21M30S14_FRD_L14.csv,9/17/2017,1,Pass! Try next round.; 
1538,smithi,data/registration_smithi_H21M24S31_FRD_L14.csv,data/verification_smithi_H21M31S36_FRD_L14.csv,9/17/2017,1,Pass! Try next round.; 
1539,smithi,data/registration_smithi_H21M24S31_FRD_L14.csv,data/verification_smithi_H21M32S56_FRD_L14.csv,9/17/2017,1,Pass! Try next round.; 
1540,smithi,data/registration_smithi_H21M24S31_FRD_L14.csv,data/verification_smithi_H21M34S5_FRD_L14.csv,9/17/2017,0,Fail! Enter code.;Code: 89934
660,sonu,data/registration_sonu_H23M29S22_SM_J700F.csv,data/verification_sonu_H23M35S56_SM_J700F.csv,9/14/2017,1,Pass! Try next round.; 
663,sonu,data/registration_sonu_H23M29S22_SM_J700F.csv,data/verification_sonu_H23M37S30_SM_J700F.csv,9/14/2017,1,Pass! Try next round.; 
668,sonu,data/registration_sonu_H23M29S22_SM_J700F.csv,data/verification_sonu_H23M39S0_SM_J700F.csv,9/14/2017,1,Pass! Try next round.; 
684,sonu,data/registration_sonu_H23M29S22_SM_J700F.csv,data/verification_sonu_H23M42S19_SM_J700F.csv,9/14/2017,1,Pass! Try next round.; 
703,sonu,data/registration_sonu_H23M29S22_SM_J700F.csv,data/verification_sonu_H23M51S13_SM_J700F.csv,9/14/2017,1,Pass! Enter code.;Code: 60063
1458,soulchief,data/registration_soulchief_H9M31S57_Nexus6P.csv,data/verification_soulchief_H9M34S53_Nexus6P.csv,9/17/2017,1,Pass! Try next round.; 
1459,soulchief,data/registration_soulchief_H9M31S57_Nexus6P.csv,data/verification_soulchief_H9M36S28_Nexus6P.csv,9/17/2017,1,Pass! Try next round.; 
1460,soulchief,data/registration_soulchief_H9M31S57_Nexus6P.csv,data/verification_soulchief_H9M38S2_Nexus6P.csv,9/17/2017,1,Pass! Try next round.; 
1461,soulchief,data/registration_soulchief_H9M31S57_Nexus6P.csv,data/verification_soulchief_H9M39S49_Nexus6P.csv,9/17/2017,1,Pass! Try next round.; 
1462,soulchief,data/registration_soulchief_H9M31S57_Nexus6P.csv,data/verification_soulchief_H9M40S53_Nexus6P.csv,9/17/2017,1,Pass! Enter code.;Code: 91601
1278,spurac,data/registration_spurac_H15M50S18_RedmiNote3.csv,data/verification_spurac_H15M55S2_RedmiNote3.csv,9/16/2017,1,Pass! Try next round.; 
1279,spurac,data/registration_spurac_H15M50S18_RedmiNote3.csv,data/verification_spurac_H15M57S54_RedmiNote3.csv,9/16/2017,1,Pass! Try next round.; 
1280,spurac,data/registration_spurac_H15M50S18_RedmiNote3.csv,data/verification_spurac_H16M0S43_RedmiNote3.csv,9/16/2017,1,Pass! Try next round.; 
1281,spurac,data/registration_spurac_H15M50S18_RedmiNote3.csv,data/verification_spurac_H16M2S23_RedmiNote3.csv,9/16/2017,1,Pass! Try next round.; 
1282,spurac,data/registration_spurac_H15M50S18_RedmiNote3.csv,data/verification_spurac_H16M3S56_RedmiNote3.csv,9/16/2017,1,Pass! Enter code.;Code: 20800
1225,Starfive,data/registration_Starfive_H14M24S20_SM_N910V.csv,data/verification_Starfive_H14M30S31_SM_N910V.csv,9/15/2017,1,Pass! Try next round.; 
1226,Starfive,data/registration_Starfive_H14M24S20_SM_N910V.csv,data/verification_Starfive_H14M34S29_SM_N910V.csv,9/15/2017,1,Pass! Try next round.; 
1227,Starfive,data/registration_Starfive_H14M24S20_SM_N910V.csv,data/verification_Starfive_H15M2S51_SM_N910V.csv,9/15/2017,1,Pass! Try next round.; 
839,Steviewonder,data/registration_Steviewonder_H16M59S0_LGLS775.csv,data/verification_Steviewonder_H17M3S56_LGLS775.csv,9/14/2017,1,Pass! Try next round.; 
842,Steviewonder,data/registration_Steviewonder_H16M59S0_LGLS775.csv,data/verification_Steviewonder_H17M7S26_LGLS775.csv,9/14/2017,1,Pass! Try next round.; 
847,Steviewonder,data/registration_Steviewonder_H16M59S0_LGLS775.csv,data/verification_Steviewonder_H17M26S55_LGLS775.csv,9/14/2017,1,Pass! Try next round.; 
858,Steviewonder,data/registration_Steviewonder_H16M59S0_LGLS775.csv,data/verification_Steviewonder_H17M39S44_LGLS775.csv,9/14/2017,1,Pass! Try next round.; 
859,Steviewonder,data/registration_Steviewonder_H16M59S0_LGLS775.csv,data/verification_Steviewonder_H17M42S31_LGLS775.csv,9/14/2017,1,Pass! Enter code.;Code: 23664
1298,suh,data/registration_suh_H18M12S22_LenovoK50a40.csv,data/verification_suh_H18M15S58_LenovoK50a40.csv,9/16/2017,0,Fail! Try next round.; 
1299,suh,data/registration_suh_H18M12S22_LenovoK50a40.csv,data/verification_suh_H18M18S13_LenovoK50a40.csv,9/16/2017,1,Pass! Try next round.; 
1432,sunny,data/registration_sunny_H16M29S16_ONEPLUSA3003.csv,data/verification_sunny_H16M31S54_ONEPLUSA3003.csv,9/17/2017,1,Pass! Try next round.; 
1433,sunny,data/registration_sunny_H16M29S16_ONEPLUSA3003.csv,data/verification_sunny_H16M35S15_ONEPLUSA3003.csv,9/17/2017,1,Pass! Try next round.; 
814,suzie,data/registration_suzie_H16M21S39_XT1049.csv,data/verification_suzie_H16M32S55_XT1049.csv,9/14/2017,1,Pass! Try next round.; 
818,suzie,data/registration_suzie_H16M21S39_XT1049.csv,data/verification_suzie_H16M36S42_XT1049.csv,9/14/2017,1,Pass! Try next round.; 
880,Szaddo,data/registration_Szaddo_H16M22S28_LGMS550.csv,data/verification_Szaddo_H16M25S31_LGMS550.csv,9/14/2017,1,Pass! Try next round.; 
881,Szaddo,data/registration_Szaddo_H16M22S28_LGMS550.csv,data/verification_Szaddo_H16M28S5_LGMS550.csv,9/14/2017,0,Fail! Try next round.; 
882,Szaddo,data/registration_Szaddo_H16M22S28_LGMS550.csv,data/verification_Szaddo_H16M28S53_LGMS550.csv,9/14/2017,0,Fail! Try next round.; 
1233,taylor,data/registration_Taylor_H19M0S15_SAMSUNG_SM_G891A.csv,data/verification_Taylor_H19M4S37_SAMSUNG_SM_G891A.csv,9/15/2017,1,Pass! Try next round.; 
1234,taylor,data/registration_Taylor_H19M0S15_SAMSUNG_SM_G891A.csv,data/verification_taylor_H19M7S38_SAMSUNG_SM_G891A.csv,9/15/2017,1,Pass! Try next round.; 
1235,taylor,data/registration_Taylor_H19M0S15_SAMSUNG_SM_G891A.csv,data/verification_taylor_H19M9S5_SAMSUNG_SM_G891A.csv,9/15/2017,1,Pass! Try next round.; 
1236,taylor,data/registration_Taylor_H19M0S15_SAMSUNG_SM_G891A.csv,data/verification_taylor_H19M10S35_SAMSUNG_SM_G891A.csv,9/15/2017,1,Pass! Try next round.; 
1237,taylor,data/registration_Taylor_H19M0S15_SAMSUNG_SM_G891A.csv,data/verification_taylor_H19M11S47_SAMSUNG_SM_G891A.csv,9/15/2017,0,Fail! Enter code.;Code: 28791
609,tevaz,data/registration_tevaz_H13M41S52_unknown.csv,data/verification_tevaz_H13M45S56_unknown.csv,9/14/2017,1,Pass! Try next round.; 
615,tevaz,data/registration_tevaz_H13M41S52_unknown.csv,data/verification_tevaz_H13M47S51_unknown.csv,9/14/2017,1,Pass! Try next round.; 
620,tevaz,data/registration_tevaz_H13M41S52_unknown.csv,data/verification_tevaz_H13M49S4_unknown.csv,9/14/2017,1,Pass! Try next round.; 
623,tevaz,data/registration_tevaz_H13M41S52_unknown.csv,data/verification_tevaz_H13M50S22_unknown.csv,9/14/2017,1,Pass! Try next round.; 
629,tevaz,data/registration_tevaz_H13M41S52_unknown.csv,data/verification_tevaz_H13M51S38_unknown.csv,9/14/2017,1,Pass! Enter code.;Code: 73988
1290,thelawgoddess,data/registration_thelawgoddess_H7M20S21_SM_G935V.csv,data/verification_thelawgoddess_H7M24S14_SM_G935V.csv,9/16/2017,1,Pass! Try next round.; 
1291,thelawgoddess,data/registration_thelawgoddess_H7M20S21_SM_G935V.csv,data/verification_thelawgoddess_H7M26S7_SM_G935V.csv,9/16/2017,1,Pass! Try next round.; 
1292,thelawgoddess,data/registration_thelawgoddess_H7M20S21_SM_G935V.csv,data/verification_thelawgoddess_H7M27S39_SM_G935V.csv,9/16/2017,1,Pass! Try next round.; 
1293,thelawgoddess,data/registration_thelawgoddess_H7M20S21_SM_G935V.csv,data/verification_thelawgoddess_H7M29S13_SM_G935V.csv,9/16/2017,1,Pass! Try next round.; 
1294,thelawgoddess,data/registration_thelawgoddess_H7M20S21_SM_G935V.csv,data/verification_thelawgoddess_H7M30S33_SM_G935V.csv,9/16/2017,1,Pass! Enter code.;Code: 73520
928,timyorba,data/registration_timyorba_H18M27S51_LGUS992.csv,data/verification_timyorba_H18M31S13_LGUS992.csv,9/14/2017,1,Pass! Try next round.; 
929,timyorba,data/registration_timyorba_H18M27S51_LGUS992.csv,data/verification_timyorba_H18M35S16_LGUS992.csv,9/14/2017,1,Pass! Try next round.; 
930,timyorba,data/registration_timyorba_H18M27S51_LGUS992.csv,data/verification_timyorba_H18M39S27_LGUS992.csv,9/14/2017,1,Pass! Try next round.; 
932,timyorba,data/registration_timyorba_H18M27S51_LGUS992.csv,data/verification_timyorba_H18M41S1_LGUS992.csv,9/14/2017,0,Fail! Try next round.; 
933,timyorba,data/registration_timyorba_H18M27S51_LGUS992.csv,data/verification_timyorba_H18M42S47_LGUS992.csv,9/14/2017,1,Pass! Enter code.;Code: 17766
1607,tober123,data/registration_tober123_H12M0S59_LG_H918.csv,data/verification_tober123_H12M4S58_LG_H918.csv,9/21/2017,1,Pass! Try next round.; 
1608,tober123,data/registration_tober123_H12M0S59_LG_H918.csv,data/verification_tober123_H15M40S47_LG_H918.csv,9/21/2017,1,Pass! Try next round.; 
1609,tober123,data/registration_tober123_H12M0S59_LG_H918.csv,data/verification_tober123_H15M42S33_LG_H918.csv,9/21/2017,1,Pass! Try next round.; 
1610,tober123,data/registration_tober123_H12M0S59_LG_H918.csv,data/verification_tober123_H15M43S50_LG_H918.csv,9/21/2017,1,Pass! Try next round.; 
1611,tober123,data/registration_tober123_H12M0S59_LG_H918.csv,data/verification_tober123_H15M45S31_LG_H918.csv,9/21/2017,1,Pass! Enter code.;Code: 31583
681,tomojo,data/registration_tomojo_H14M9S37_SAMSUNG_SGH_I337.csv,data/verification_tomojo_H14M12S34_SAMSUNG_SGH_I337.csv,9/14/2017,1,Pass! Try next round.; 
688,tomojo,data/registration_tomojo_H14M9S37_SAMSUNG_SGH_I337.csv,data/verification_tomojo_H14M14S0_SAMSUNG_SGH_I337.csv,9/14/2017,1,Pass! Try next round.; 
691,tomojo,data/registration_tomojo_H14M9S37_SAMSUNG_SGH_I337.csv,data/verification_tomojo_H14M15S22_SAMSUNG_SGH_I337.csv,9/14/2017,1,Pass! Try next round.; 
694,tomojo,data/registration_tomojo_H14M9S37_SAMSUNG_SGH_I337.csv,data/verification_tomojo_H14M16S57_SAMSUNG_SGH_I337.csv,9/14/2017,1,Pass! Try next round.; 
698,tomojo,data/registration_tomojo_H14M9S37_SAMSUNG_SGH_I337.csv,data/verification_tomojo_H14M18S21_SAMSUNG_SGH_I337.csv,9/14/2017,1,Pass! Enter code.;Code: 87692
1018,triom371,data/registration_triom371_H11M26S5_RedmiNote3.csv,data/verification_triom371_H11M28S17_RedmiNote3.csv,9/14/2017,1,Pass! Try next round.; 
953,tryagain1,data/registration_tryagain1_H21M8S0_SM_G920V.csv,data/verification_tryagain1_H21M10S51_SM_G920V.csv,9/14/2017,1,Pass! Try next round.; 
955,tryagain1,data/registration_tryagain1_H21M8S0_SM_G920V.csv,data/verification_tryagain1_H21M13S6_SM_G920V.csv,9/14/2017,1,Pass! Try next round.; 
958,tryagain1,data/registration_tryagain1_H21M8S0_SM_G920V.csv,data/verification_tryagain1_H21M15S24_SM_G920V.csv,9/14/2017,1,Pass! Try next round.; 
960,tryagain1,data/registration_tryagain1_H21M8S0_SM_G920V.csv,data/verification_tryagain1_H21M16S56_SM_G920V.csv,9/14/2017,0,Fail! Try next round.; 
961,tryagain1,data/registration_tryagain1_H21M8S0_SM_G920V.csv,data/verification_tryagain1_H21M18S46_SM_G920V.csv,9/14/2017,0,Fail! Enter code.;Code: 77133
903,tye,data/registration_tye_H19M19S21_SM_N920T.csv,data/verification_tye_H19M21S53_SM_N920T.csv,9/14/2017,1,Pass! Try next round.; 
904,tye,data/registration_tye_H19M19S21_SM_N920T.csv,data/verification_tye_H19M25S49_SM_N920T.csv,9/14/2017,0,Fail! Try next round.; 
905,tye,data/registration_tye_H19M19S21_SM_N920T.csv,data/verification_tye_H19M27S7_SM_N920T.csv,9/14/2017,0,Fail! Try next round.; 
1121,Umlaufj,data/registration_Umlaufj_H9M50S35_SM_N920V.csv,data/verification_Umlaufj_H9M54S18_SM_N920V.csv,9/15/2017,1,Pass! Try next round.; 
1124,Umlaufj,data/registration_Umlaufj_H9M50S35_SM_N920V.csv,data/verification_Umlaufj_H9M56S36_SM_N920V.csv,9/15/2017,0,Fail! Try next round.; 
1125,Umlaufj,data/registration_Umlaufj_H9M50S35_SM_N920V.csv,data/verification_Umlaufj_H9M58S52_SM_N920V.csv,9/15/2017,1,Pass! Try next round.; 
1126,Umlaufj,data/registration_Umlaufj_H9M50S35_SM_N920V.csv,data/verification_Umlaufj_H10M0S56_SM_N920V.csv,9/15/2017,1,Pass! Try next round.; 
1127,Umlaufj,data/registration_Umlaufj_H9M50S35_SM_N920V.csv,data/verification_Umlaufj_H10M2S30_SM_N920V.csv,9/15/2017,0,Fail! Enter code.;Code: 83003
1508,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M13S44_SM_J320W8.csv,9/17/2017,1,Pass! Try next round.; 
1510,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M15S55_SM_J320W8.csv,9/17/2017,1,Pass! Try next round.; 
1511,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M17S21_SM_J320W8.csv,9/17/2017,1,Pass! Try next round.; 
1512,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M18S23_SM_J320W8.csv,9/17/2017,0,Fail! Try next round.; 
1513,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M19S17_SM_J320W8.csv,9/17/2017,0,Fail! Enter code.;Code: 74508
1514,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M20S16_SM_J320W8.csv,9/17/2017,1,No more try please!; 
1515,uzair,data/registration_uzair_H20M10S50_SM_J320W8.csv,data/verification_uzair_H20M23S51_SM_J320W8.csv,9/17/2017,0,No more try please!; 
616,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H20M47S53_Redmi3.csv,9/14/2017,1,Pass! Try next round.; 
631,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H20M49S53_Redmi3.csv,9/14/2017,1,Pass! Try next round.; 
636,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H20M54S45_Redmi3.csv,9/14/2017,1,Pass! Try next round.; 
638,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H20M56S26_Redmi3.csv,9/14/2017,1,Pass! Try next round.; 
643,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H20M59S33_Redmi3.csv,9/14/2017,1,Pass! Enter code.;Code: 88368
646,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H21M1S15_Redmi3.csv,9/14/2017,1,No more try please!; 
649,vaitsa,data/registration_vaitsa_H20M44S17_Redmi3.csv,data/verification_vaitsa_H21M2S34_Redmi3.csv,9/14/2017,1,No more try please!; 
1037,venkat,data/registration_venkat_H12M23S30_RedmiNote4.csv,data/verification_venkat_H12M26S59_RedmiNote4.csv,9/15/2017,1,Pass! Try next round.; 
