Lev/Rou,error1,error2,error3,error,error5,error6,error7,error8,error9,error10,speedx1,speedy1,speedx3,speedy2,speedx3,speedy3,speedx4,speedy4,speedx5,speedy5,speedx6,speedy6,speedx7,speedy7,speedx8,speedy8,speedx9,speedy9,speedx10,speedy10,pres1,pres2,pres3,pres4,pres5,pres6,pres7,pres8,pres9,pres10,events1,events2,events3,events4,events5,events6,events7,events8,events9,events10,orix1,oriy1,oriz1,orix2,oriy2,oriz2,orix3,oriy3,oriz3,orix4,oriy4,oriz4,orix5,oriy5,oriz5,orix6,oriy6,oriz6,orix7,oriy7,oriz7,orix8,oriy8,oriz8,orix9,oriy9,oriz9,orix10,oriy10,oriz10,eStart,eCenter,direction,timediff,eRadious,reactDiff,tTime,Constrain
L-1:1,4.7015220103145685,5.172712021635434,2.0725453889627725,12.330566326044542,5.173771419782253,4.83562000427467,8.643955099217095,5.887398891757032,2.0807818430787925,11.969278928037618,1514.5345458984375,370.6296691894531,1210.434326171875,893.4699096679688,135.54478454589844,992.7085571289062,700.6017456054688,1364.26806640625,1250.1981201171875,1128.22998046875,2144.215087890625,532.0682373046875,1424.6458740234375,1228.9444580078125,1114.2640380859375,2454.5732421875,293.25860595703125,2569.639404296875,1542.7218017578125,891.3450927734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.029411766678094864,0.03333333507180214,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.029411766678094864,209.57557678222656,-63.99541473388672,-0.26209917664527893,207.6671905517578,-63.31254577636719,0.618870735168457,208.25732421875,-63.40248489379883,0.6220222115516663,208.25732421875,-63.40248489379883,0.6220222115516663,208.24179077148438,-63.69124221801758,0.3173774480819702,208.24179077148438,-63.69124221801758,0.3173774480819702,208.24179077148438,-63.69124221801758,0.3173774480819702,209.46360778808594,-64.00731658935547,0.04812808707356453,209.46360778808594,-64.00731658935547,0.04812808707356453,209.57557678222656,-63.99541473388672,-0.26209917664527893,11.30608991477799,14.100549485326288,-1.0,0.006711446448288553,0.761904776096344,0.0,10.42,100
L-1:2,9.285103937981946,2.513203235281353,5.656479810784851,8.183784008389626,1.5618150564270876,12.379853661674087,1.6022300242530567,7.53670422510956,0.4477409325632287,11.46027954671898,199.17977905273438,72.9095687866211,1694.403564453125,1460.39208984375,101.73211669921875,1461.3226318359375,565.7197875976562,2448.089111328125,1385.49755859375,1671.1158447265625,2072.1630859375,137.96560668945312,2149.752197265625,2040.884521484375,536.687744140625,2445.4287109375,340.0498962402344,2374.1669921875,1221.0830078125,902.9827880859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02352941408753395,0.027450982481241226,0.0313725508749485,0.0313725508749485,0.029411766678094864,0.027450982481241226,0.0313725508749485,0.03529411926865578,0.0313725508749485,0.03333333507180214,209.21568298339844,-64.45378875732422,0.06783830374479294,209.16627502441406,-64.40742492675781,-0.021982112899422646,209.16627502441406,-64.40742492675781,-0.021982112899422646,209.16627502441406,-64.40742492675781,-0.021982112899422646,209.9700927734375,-64.57861328125,0.05544321984052658,209.9700927734375,-64.57861328125,0.05544321984052658,210.38546752929688,-64.5657730102539,-0.20274348556995392,210.38546752929688,-64.5657730102539,-0.20274348556995392,210.38546752929688,-64.5657730102539,-0.20274348556995392,210.62911987304688,-64.53472137451172,-0.3182585835456848,11.919990482109277,8.616266858222314,-1.0,0.005843415139993087,0.761904776096344,0.0,9.66,64
L-1:3,5.563894072770279,8.327969753899882,1.8276094052033454,4.792424864697297,5.156225077673845,1.695666109180895,3.399907441050657,7.1463693458147155,2.922982016861141,4.587473320012299,2724.5146484375,435.1539306640625,1896.2685546875,1318.2462158203125,1417.88671875,2012.9324951171875,1227.127685546875,2148.679931640625,2173.599609375,1434.972412109375,954.9315185546875,94.3258056640625,1207.0452880859375,1246.652587890625,1448.17724609375,2763.00146484375,211.15496826171875,1875.4464111328125,1410.08056640625,817.7363891601562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0313725508749485,0.02352941408753395,0.029411766678094864,0.0313725508749485,0.03529411926865578,0.027450982481241226,0.027450982481241226,0.03333333507180214,0.0313725508749485,0.027450982481241226,209.42884826660156,-64.73291778564453,-0.6029606461524963,209.42884826660156,-64.73291778564453,-0.6029606461524963,209.42884826660156,-64.73291778564453,-0.6029606461524963,210.32594299316406,-64.70343780517578,-0.3330358862876892,210.32594299316406,-64.70343780517578,-0.3330358862876892,208.98667907714844,-64.65494537353516,-0.5155590772628784,210.3585968017578,-64.90709686279297,-0.5678839683532715,210.65052795410156,-64.63721466064453,-0.6912020444869995,210.65052795410156,-64.63721466064453,-0.6912020444869995,209.42884826660156,-64.73291778564453,-0.6029606461524963,3.312862372359457,6.191002513945226,-1.0,0.006454545454545455,3.428571492433548,0.0,8.52,36
L-1:4,6.889474172671911,9.630267951410687,15.323345381525593,8.440335173458424,3.615511991495063,9.816918339086875,15.281198725835923,8.43224185639753,2.977528969282696,4.51893040037058,2553.9111328125,42.13400650024414,1780.9027099609375,1390.630126953125,639.5443115234375,1468.3604736328125,1528.146484375,1766.658935546875,1910.45703125,847.452880859375,1392.44580078125,342.2408447265625,1308.1600341796875,1314.8780517578125,1159.6085205078125,1747.0888671875,195.04397583007812,1674.5072021484375,383.011962890625,649.4561157226562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.027450982481241226,0.027450982481241226,0.0313725508749485,210.24703979492188,-65.04742431640625,-0.6339279413223267,208.6369171142578,-64.57894134521484,-0.5080983638763428,208.6369171142578,-64.57894134521484,-0.5080983638763428,209.03900146484375,-64.98477935791016,-0.6423918008804321,209.03900146484375,-64.98477935791016,-0.6423918008804321,209.03900146484375,-64.98477935791016,-0.6423918008804321,208.69232177734375,-65.49162292480469,-0.5748271942138672,208.69232177734375,-65.49162292480469,-0.5748271942138672,209.08355712890625,-65.57339477539062,-0.5425095558166504,210.24703979492188,-65.04742431640625,-0.6339279413223267,8.285714440047741,10.808262589177188,-1.0,0.006903409090909091,2.285714328289032,3.62,9.72,108
L-1:5,5.840666054109724,14.671429024106782,5.539955172247788,12.990119148645961,13.23607456530813,2.5143579101562477,7.067436304897062,5.081333334087741,6.783855331674285,6.0776336166742215,3284.11962890625,202.3068389892578,1801.3402099609375,745.9453735351562,926.3641967773438,1575.021728515625,130.4082794189453,2470.93603515625,1599.8536376953125,737.9046630859375,3152.9599609375,677.2872924804688,2076.57958984375,1464.5252685546875,673.5103149414062,2442.789794921875,1011.2664184570312,2677.36865234375,1055.6192626953125,1457.34765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021568628028035164,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.029411766678094864,0.03529411926865578,0.0313725508749485,0.0313725508749485,0.03333333507180214,0.0313725508749485,209.1881866455078,-66.31117248535156,-0.7878189086914062,209.1881866455078,-66.31117248535156,-0.7878189086914062,209.32797241210938,-66.15058135986328,-0.26805686950683594,207.66465759277344,-66.1970443725586,-0.5048360824584961,207.66465759277344,-66.1970443725586,-0.5048360824584961,209.06382751464844,-66.52959442138672,-0.5765306353569031,209.06382751464844,-66.52959442138672,-0.5765306353569031,208.0870819091797,-66.72371673583984,-0.9497445821762085,208.0870819091797,-66.72371673583984,-0.9497445821762085,208.0870819091797,-66.72371673583984,-0.9497445821762085,8.418207397771786,9.621577862340557,-1.0,0.005026595744680852,0.761904776096344,0.0,8.91,0
L-1:6,6.505535876580023,8.934753751905076,5.754214729806175,6.064485874298032,7.872018685186089,3.2506759016677984,7.588986973803818,4.030103582476401,8.512420898052818,3.028098945919895,2818.4873046875,260.018798828125,1677.725830078125,1325.0123291015625,909.5358276367188,2172.83837890625,61.24807357788086,2988.2431640625,1657.197998046875,1190.014892578125,2548.830078125,68.80938720703125,1745.6697998046875,1179.5201416015625,687.654052734375,2600.867919921875,756.3859252929688,1598.8404541015625,2209.459228515625,1608.2156982421875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0313725508749485,0.0313725508749485,0.027450982481241226,0.03333333507180214,0.0313725508749485,0.03333333507180214,0.0313725508749485,0.0313725508749485,0.027450982481241226,0.027450982481241226,210.2445068359375,-66.58856201171875,-0.8295101523399353,209.569091796875,-66.72891235351562,-0.8119693398475647,209.569091796875,-66.72891235351562,-0.8119693398475647,209.569091796875,-66.72891235351562,-0.8119693398475647,209.2158966064453,-66.8658218383789,-0.9656006097793579,209.2158966064453,-66.8658218383789,-0.9656006097793579,210.42315673828125,-67.03414916992188,-1.064164400100708,210.42315673828125,-67.03414916992188,-1.064164400100708,210.42315673828125,-67.03414916992188,-1.064164400100708,210.2445068359375,-66.58856201171875,-0.8295101523399353,11.31531201288155,6.241871046137728,-1.0,0.005527944817828086,1.142857164144516,0.0,8.93,0
L-1:7,5.966649675966874,4.405011016527927,5.8934778911746255,13.06105804189325,2.351222654128291,2.3828564259454548,1.6457659751667968,3.928309808758706,4.680677279432564,3.701909591013234,2798.105224609375,102.02882385253906,1939.3367919921875,1978.4398193359375,1212.564697265625,2697.604736328125,390.3411865234375,2548.15966796875,1902.6622314453125,517.440673828125,2259.112548828125,202.67941284179688,1238.4483642578125,982.1727905273438,475.07666015625,2130.7255859375,684.2634887695312,2628.129150390625,1586.376220703125,1897.75048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027450982481241226,0.0313725508749485,0.027450982481241226,0.027450982481241226,0.027450982481241226,0.0313725508749485,0.0313725508749485,0.029411766678094864,0.027450982481241226,0.027450982481241226,205.593994140625,-66.90044403076172,-1.2910211086273193,205.593994140625,-66.90044403076172,-1.2910211086273193,205.593994140625,-66.90044403076172,-1.2910211086273193,205.593994140625,-66.90044403076172,-1.2910211086273193,206.4622802734375,-66.9723892211914,-1.5154473781585693,207.10292053222656,-67.37139129638672,-1.3045910596847534,207.10292053222656,-67.37139129638672,-1.3045910596847534,206.8516387939453,-67.18453216552734,-1.5273454189300537,206.8516387939453,-67.18453216552734,-1.5273454189300537,206.8516387939453,-67.18453216552734,-1.5273454189300537,6.6564548877981515,6.372527762232119,-1.0,0.005792906644924582,0.380952388048172,0.0,8.12,0
L-1:8,4.264497827477815,4.553174549750555,9.233038271294532,15.932961782086323,16.75734833833291,0.5553287622338512,3.5446060745586854,13.19248578480362,22.451511038363975,20.90862068159201,1250.7208251953125,80.94066619873047,0.0,0.0,431.9200744628906,1846.53955078125,778.128173828125,2252.74951171875,1596.379638671875,758.7694091796875,2376.610107421875,400.6980285644531,2021.157470703125,1372.7843017578125,173.5384063720703,2273.29931640625,1065.0623779296875,2387.2734375,1348.784423828125,1283.7769775390625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0313725508749485,0.01568627543747425,0.02352941408753395,0.04313725605607033,0.0470588281750679,0.05098039656877518,0.03333333507180214,0.0313725508749485,0.03333333507180214,0.0313725508749485,208.9833221435547,-66.90382385253906,-1.5021134614944458,207.6593475341797,-67.0582275390625,-0.9709494709968567,206.85275268554688,-67.06175994873047,-1.1801180839538574,207.6273193359375,-67.17737579345703,-1.011048674583435,208.51385498046875,-67.04130554199219,-1.6041302680969238,208.51385498046875,-67.04130554199219,-1.6041302680969238,208.41925048828125,-66.88717651367188,-1.498023509979248,208.41925048828125,-66.88717651367188,-1.498023509979248,208.41925048828125,-66.88717651367188,-1.498023509979248,208.9833221435547,-66.90382385253906,-1.5021134614944458,6.627093554721064,18.500577806126554,-1.0,0.0060013501350135,2.285714328289032,3.87,11.43,0
L-1:9,7.421853021907169,1.2874275983415373,4.673435649906617,11.867969498513457,7.587008434446494,5.429406887316953,2.9326855648262,1.7946553876552647,9.028132463438943,12.704741450721503,2942.271484375,391.25115966796875,2629.008544921875,2369.623779296875,732.7813720703125,1905.7352294921875,365.01007080078125,1820.421875,1253.665771484375,948.8154907226562,2345.82666015625,253.62191772460938,1703.9586181640625,1059.8802490234375,863.2125244140625,2300.45849609375,212.7958526611328,2515.995849609375,2125.7607421875,1268.86767578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027450982481241226,0.027450982481241226,0.0313725508749485,0.0313725508749485,0.027450982481241226,0.027450982481241226,0.027450982481241226,0.027450982481241226,0.027450982481241226,0.027450982481241226,207.34921264648438,-67.20865631103516,-1.282991886138916,207.34921264648438,-67.20865631103516,-1.282991886138916,207.34921264648438,-67.20865631103516,-1.282991886138916,207.4470672607422,-67.42625427246094,-0.7794748544692993,207.4470672607422,-67.42625427246094,-0.7794748544692993,207.75796508789062,-67.2076416015625,-1.061908483505249,207.75796508789062,-67.2076416015625,-1.061908483505249,207.75796508789062,-67.2076416015625,-1.061908483505249,207.952392578125,-67.45729064941406,-1.134588360786438,207.952392578125,-67.45729064941406,-1.134588360786438,20.642733948144812,6.100367038522618,-1.0,0.005802139037433155,0.761904776096344,0.0,8.06,0
L-1:10,6.119742524052835,3.394563005700176,6.487948450362746,14.51388094465961,5.855420130519729,3.222652310633934,11.839416322289383,11.3168211470634,4.906325955357076,2.2267795213075647,2977.015380859375,380.38739013671875,2107.777099609375,1828.012939453125,756.8547973632812,2187.919189453125,381.6984558105469,2445.6376953125,2508.857421875,884.6650390625,3373.083740234375,450.273193359375,2284.864013671875,1028.7266845703125,579.5,2543.64208984375,984.7326049804688,2240.6767578125,1424.10400390625,685.4089965820312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027450982481241226,0.027450982481241226,0.027450982481241226,0.0313725508749485,0.0313725508749485,0.0313725508749485,0.027450982481241226,0.027450982481241226,0.0313725508749485,0.027450982481241226,208.05918884277344,-67.14218139648438,-1.2036420106887817,207.1750030517578,-67.19355773925781,-0.7188202738761902,207.1750030517578,-67.19355773925781,-0.7188202738761902,208.26087951660156,-67.08552551269531,-0.671106219291687,208.26087951660156,-67.08552551269531,-0.671106219291687,208.26087951660156,-67.08552551269531,-0.671106219291687,208.5076446533203,-67.03585052490234,-0.9973886013031006,208.5076446533203,-67.03585052490234,-0.9973886013031006,208.5076446533203,-67.03585052490234,-0.9973886013031006,208.05918884277344,-67.14218139648438,-1.2036420106887817,0.7438333163222753,2.790508593510697,-1.0,0.0053506493506493506,4.952381044626236,0.0,8.24,0
